-8.055219661514038121e-01	-1.095783553329073845e+00
1.120179596555034962e+00	1.225161353732212355e+00
1.779558909992775551e+00	1.830847121265384736e+00
7.191708817612207927e-01	1.142564141074881301e-01
-2.661463016779342272e+00	2.935187926488231347e-01
-8.521778009668797838e-01	1.670910810496482712e+00
-3.439027491996451413e-01	3.861137552876490742e-01
9.720977720434117453e-01	1.084266601551339582e+00
1.088915104387037980e+00	-7.082414880924199352e-01
-1.296442141464463127e+00	-2.037658874908625795e-01
3.606040037012968047e-01	-1.449026735159884005e-01
-8.416022025939597917e-01	-7.320730704288549440e-01
-9.629156959508599067e-01	-3.452579257321578554e-01
3.779190493258481887e-01	-7.372572362164294679e-01
-3.246644611742369735e-01	-1.166764418369223621e+00
-5.843899044503713114e-01	1.254249104774733281e+00
-3.656852166691130224e-01	1.393570198362663604e+00
1.119886170810724169e+00	-2.723987201435245642e-01
-2.851699749594753808e-01	-4.050034566233103872e-01
-1.347201577125231475e+00	-4.321530535861283773e-01
6.202992613395496013e-01	-8.367446320171913199e-02
-4.348612052359295682e-02	-1.316655231418039529e+00
-1.300019058277954276e+00	1.750891665401960728e-01
2.766995996157179394e-01	-5.815553701038121970e-01
2.401200950391503830e-01	-1.264084123826714645e+00
-2.146072236096189245e-01	-1.227106892975720953e+00
-4.604584219809827461e-01	-7.885063825929905512e-02
-9.260061546834359447e-01	-1.213017965617882110e+00
-4.976531074227763529e-01	-1.618245586040733541e-01
1.183811644834306398e-01	-5.217537414887527536e-01
-6.710498218855645014e-01	-1.212589416017856969e+00
-9.454486043847722121e-03	1.222061440538837918e+00
-4.638860096850533909e-01	-1.579873631448087012e+00
1.621736479852301238e-01	5.643278121084488452e-01
1.018726274050314462e+00	9.927986306390556015e-01
5.304069223086218532e-01	-1.022931252512940398e-01
1.895348482487110520e+00	2.202799391353334885e-02
1.405380791926270856e+00	1.384042953268550979e+00
-9.973508226925641151e-02	2.106975943973018683e+00
1.058893543615591737e+00	-2.129987085934725577e-01
1.094932686139729716e+00	-1.548846760606551687e+00
-3.534009696626229657e-01	-7.433385250039050707e-01
-4.206491703071980059e-01	-5.902212646772565519e-01
8.313840840293830192e-01	-3.231036104515190299e-01
-4.986126568675960380e-01	7.753472364307844034e-01
1.293830625836776549e-01	1.581106882159947435e+00
-6.520061151006845135e-01	-2.563260111128616917e-02
7.424868832020851128e-01	-6.741045691061685607e-01
-8.450725025529250145e-02	-1.240803725197826779e+00
4.046164234561703266e-01	1.869072621574214610e+00
7.783257921989180650e-01	-4.879281161384347310e-01
1.698241963851135683e+00	5.025269327369999983e-01
5.179295968114282500e-01	6.481906863833913901e-01
3.911426160414442355e-01	1.763423979822065446e+00
1.578131437162969830e-01	-3.549107477886797035e-01
6.414953538486936058e-01	-2.734819400024206607e-02
-1.255269020266723823e+00	6.640853434467558492e-01
8.847523747897992896e-01	4.692722158066012228e-01
1.165299714265676245e+00	1.096771563777172220e+00
4.660380321866375852e-01	1.487921060243934113e-01
1.104742961165041670e+00	-3.531599798456458439e-02
-1.447957736585572031e+00	-4.742963207063634057e-01
-1.186638305363963558e-01	6.268755628584289363e-01
2.204040869250347257e+00	-1.508645685308492856e+00
9.676193220542440576e-01	-1.447223974629642251e+00
-6.250102547259807073e-01	2.126680421478163385e+00
7.990771594880460293e-01	3.169592841227700797e-01
3.335487195685327144e-01	-5.833576447976681623e-01
5.789353526844669418e-01	8.862820084400251375e-01
-2.727707177499569258e-01	-1.351225613474135390e+00
7.325042389718658953e-01	-2.579441095669430806e-01
-2.903345606487217623e-01	-9.576108626649828537e-01
-3.034614408104557293e-01	7.069822952978139785e-01
-6.191704919411185060e-01	1.624416015928272117e+00
-1.354018546484161645e+00	-8.594821121889159032e-01
9.121858710626874478e-01	-1.891977911402222157e+00
4.379430981769106279e-01	-2.562063778412414505e-01
5.631938262797760164e-02	-7.221801255337842451e-02
1.403376834728990774e+00	-3.208199138765167602e-01
4.032330022612483633e-01	-1.825034393842661196e+00
-1.318072915168641668e+00	3.532689378385366341e-01
1.910998031038706746e-01	-4.205455844103237473e-01
3.674263259735215392e-01	1.106549684584615389e-01
-1.812442201969974409e+00	1.450060346247667997e+00
9.350197629490829554e-01	1.450374904107608831e+00
1.608260707947870127e+00	-6.872608868223826217e-01
-1.528910874413276777e-01	1.500149342642276507e+00
1.441047707335733508e+00	5.700672278411688110e-01
-1.492380655406744250e+00	1.243795159315950638e+00
-6.403379356504333986e-01	-5.658157496165265588e-03
3.272895882431557379e-01	-1.480585258370435531e+00
2.159707259403104374e+00	-9.106636950519665374e-01
3.421823983111432765e-01	1.650389271524556334e-01
-1.622914824810054002e+00	9.386806400329185118e-01
-3.079025157142523672e-01	-4.182654494388637345e-01
-2.584391922572029654e-01	6.012422205526994912e-01
1.839920764279865673e-01	-1.284173454071360743e+00
7.235525806816123229e-01	-1.123419281477519682e+00
8.191206810757980517e-01	-5.528612183862381402e-01
-1.554376577939500015e+00	-6.616633307544357301e-01
1.064429148648146084e+00	-1.230912371705545905e+00
-4.044948478405812065e-01	5.415859609287695942e-02
-8.158738215272345329e-01	-2.300055555110929184e-01
1.411734070166167053e-02	-1.477324319940602537e+00
8.227475332419518228e-01	-7.151921949428251268e-02
8.533261495123958817e-02	1.479188387549027206e-01
1.417273266373326956e+00	2.104339059985142757e-02
-1.795165036748802123e+00	-8.443621132606526913e-01
-7.185683019550055395e-01	-8.658451447748731766e-01
-4.548362719962850687e-01	5.732479627782229858e-01
1.128717173809685725e+00	1.959653507437248310e+00
1.360082761335288937e-01	5.698103769689826237e-01
7.412008425638618725e-01	-3.451595937797066194e-01
2.188341327877408871e-01	4.598990830109878636e-01
9.104952942543619310e-01	1.354947465555751407e+00
-4.207929415428138947e-02	2.129521517734661862e-01
4.381887745447096694e-02	3.871217319610127383e-01
-9.342384866493069762e-02	-9.167891389987153916e-01
1.139409971131673194e+00	-7.145720753907423006e-01
4.461981782905359850e-01	4.030462741226466528e-01
4.726659131169970718e-01	-1.438027874312343135e+00
2.721949289444846598e-01	3.741938233347968379e-01
-1.875593890539517528e-02	1.745200667996796295e-01
1.799280894273809217e-01	-1.160590305708851133e+00
-2.688751571451354905e-01	-1.319057216301647850e+00
-4.170559749733495081e-01	1.713179427967273627e+00
2.451182507027661828e+00	1.103581878473140598e+00
-9.527130752914440004e-01	2.852399630656117235e-01
7.855756745638838856e-01	2.963207314688826033e-01
-6.056718297052465783e-01	1.214076311612347636e+00
-3.339849811063689278e-01	6.424659020634751472e-02
1.545245320455973959e+00	-4.824260904570157327e-01
2.874890389409300376e-02	2.183236771360354822e-01
1.494077126424713242e-01	9.623801686807789135e-01
-8.240395834943547992e-01	1.197490274830023349e+00
-3.570534310431482394e-01	6.618314329728545997e-02
-1.509703306603672468e-01	5.124042681086266038e-01
-1.199351890205995197e+00	2.248644423178105978e+00
-7.039405695694995746e-01	1.566882330853418104e+00
-5.600013131415360057e-01	1.509536035841680501e+00
1.787063145146527088e+00	-4.312803399049771058e-01
-3.015908282953953523e-01	-8.694581257497275839e-01
1.143412304530714296e+00	4.919590451321154134e-01
1.751287621018968288e+00	4.037350421654794519e-01
1.400238635589587499e+00	7.653907091599364554e-01
6.888130339486970843e-01	-1.143392676575874622e+00
7.818076092052886894e-01	-6.238946974461319073e-01
-3.829712295432283753e-01	2.720475202879673038e+00
8.340942742480859096e-01	4.765503210021689862e-01
7.691705511360781289e-01	-1.187408247455891408e-01
-1.162682943335414221e+00	-1.735008405933052833e+00
-8.261088360294120969e-01	1.333127943770535950e-01
-4.352718945855189869e-02	-6.184834639179682680e-01
-2.769202807990390758e-01	6.832163602109543321e-01
-4.197882875336772512e-01	6.824420450768737823e-01
-4.292307199960085917e-01	1.402079810739558785e-01
1.257275945050744026e+00	9.851525481411962382e-01
2.058306207488917738e-01	8.665021287631941016e-01
3.426052488727100998e-01	-9.347324811111212828e-02
-2.997890088407053066e-01	4.935440630561837572e-01
-1.719257701886853340e+00	-2.693459578104404617e-01
-7.652729659387205174e-01	-7.235991748022841952e-01
-1.141671164354103096e+00	-5.262181593507316846e-01
-8.176629902356173651e-02	-2.462621362126987401e-01
2.058771557257151663e+00	-3.527114761168104184e-01
1.938417447416912687e+00	-3.238249148242498543e-01
-4.614320091366049155e-03	7.878123321696783865e-01
4.996049071078373371e-01	-9.225625456549202408e-02
5.953060332555186740e-01	-1.099840215622644779e+00
4.571430647412677573e-01	9.000898027962938031e-01
-1.090802967073666085e+00	2.688635466708695354e-01
-1.860778256608809800e+00	-2.619134909543594514e+00
-3.970098489899619443e-01	-7.684855082594920228e-01
5.039087279587736168e-01	-8.580451141358050871e-01
9.641899646017544345e-01	-4.054890986571871303e-01
9.000473404273635625e-01	-1.828228286029842886e+00
5.661008170011322393e-01	2.235502986409553250e-01
-9.943704266367053846e-01	-1.116212048670791601e+00
1.265698365167251538e+00	-9.871729359453010888e-01
-1.426525084660712483e+00	-1.211131774797262611e-01
-1.580249464800473458e+00	3.291547445211187028e-01
-5.819434941460283062e-01	3.673474738517425453e-01
4.840457779810026229e-01	7.542135805124416947e-01
-8.336381528718147527e-01	-1.361108155939948938e+00
7.649942553724856653e-01	-2.577827111219733736e-01
-9.412543110424523851e-01	2.989136300315386463e-01
4.556538557231736841e-01	-8.297087767162076855e-01
-2.765371973904814928e-01	2.497004910046098036e+00
-4.870477702065146297e-01	1.203409313919691220e-01
-5.449139112882685904e-02	6.033610729865760414e-01
3.773489843697266921e-01	-5.938694153909351847e-01
-7.303986017904335881e-01	-4.767351564559569876e-01
-4.376887601162301467e-01	-1.590910973474761292e+00
-1.634566888751709302e+00	7.227951600650547315e-01
3.336884773607731725e-01	1.156121336254032128e+00
6.863300356098139821e-01	-5.422777246366118353e-01
1.962535065835267822e+00	9.128573325596076593e-01
2.483882666443476550e-02	-1.224889350456648707e+00
3.326307710226853454e-01	-1.541507585230170174e-02
2.221629870841064669e+00	2.664504833614820822e-01
-5.157319758554144151e-01	7.224685176784083618e-01
-7.844655721076780608e-02	2.856066027797157236e-01
-1.825911514668907831e-01	-6.896195111185087212e-01
1.223965328014941928e-01	-2.885943726213048843e-01
-9.933677628006529758e-01	1.115630510249619040e-01
6.255101552404108700e-01	-9.529341007460074842e-01
3.332565450932062356e-02	-1.129597405579973318e-01
-6.587301202601072436e-01	1.608579493258668558e+00
-1.248456962160677142e+00	-6.196469586882269454e-01
7.318491504098389999e-01	1.198442201011604702e+00
1.353074254187773828e+00	-7.542306500782006706e-01
-1.762053967747417627e+00	-1.688583173909032620e-01
-3.009693252187181089e-01	-1.246509689391192555e-01
-4.375383792717336684e-01	1.836207090436197564e+00
-8.095456512130914939e-03	-2.673363310543224181e-01
7.204692193784117960e-01	8.578836096668918110e-01
5.192275587990978769e-01	-1.910597416598110720e-01
8.567024165026426719e-01	7.843026185794343963e-01
9.743514937121916519e-01	-3.395519927914222968e+00
1.542020452614199177e+00	-4.234360325438649708e-01
-1.280269740104852172e+00	1.787352653970168959e-01
3.665297880583915369e-01	-2.188354028705746579e+00
-1.299419355274687993e+00	-5.508343375855287993e-01
6.932176460558785447e-01	-1.174408969292631166e+00
1.257482750175117570e+00	1.320337123755421560e+00
1.411730202521207955e+00	-5.622214529204788702e-01
-5.756572881989938661e-01	3.511886442078342441e-01
3.710004683845291584e-01	-5.920756706061600649e-01
1.565958786975633954e+00	-1.471835774072907665e-01
1.684556683746660788e+00	1.188058273949099686e+00
2.619449655678594002e-01	1.126647410468745170e+00
-1.130670203054413125e+00	1.500466819412415997e+00
9.722466492811623340e-01	9.997975288947114070e-01
1.486434976485379700e+00	1.512248266121199447e-01
-5.790031616812948423e-01	-1.276930108894406557e-01
-7.888022615155586559e-01	-1.574834780187160110e-01
2.009737140660128873e-01	2.924381098163872719e-02
-5.539332577597028823e-02	2.014693680538531262e-01
-2.092934571063874861e-03	2.220730118405149778e-01
1.419431483924036508e+00	-1.264506493998064640e-01
-7.723687953455058430e-01	3.060311991177748214e-01
6.830341426941084482e-01	7.628115038691609673e-01
-1.075096470062176568e+00	-2.323156784390967011e-01
-1.266709070045610064e+00	-1.061240236978233220e+00
-2.854854093587977371e-01	-1.513604339139889010e+00
-1.207753400611068395e+00	-2.688021922213507775e+00
-9.866784615396667624e-01	-4.382418350226324200e-01
1.921321657849679454e-01	1.135124370911583386e-01
-1.152818616309956079e+00	-9.913941035945528224e-02
7.912489579290260533e-01	6.707342747303126629e-01
-3.169436186649368659e-01	7.345891576824644664e-01
-2.606028656794432408e+00	9.078634157181103559e-01
-1.572657687649690050e+00	-4.603255481909082070e-01
-8.916907160954747058e-02	-1.643948860160726388e+00
2.507334727567071653e+00	2.710294230191776510e-01
1.908809028754425929e+00	2.478205886419063142e-01
-1.559787058147481531e-01	6.523002054728547217e-01
8.010077857193631523e-02	-1.442686817385807840e+00
-1.209519988119956757e+00	-6.871539470372560743e-01
4.528912477942017567e-01	1.189439008345487991e+00
-9.674096416335964399e-01	-6.013649576694954924e-01
-1.098320198210230858e+00	6.492630291597005499e-02
-1.006056178145935842e+00	2.396695503407068883e-01
1.173621280704704395e+00	-1.709090480416932234e+00
-7.959713087056847769e-01	-1.446898427778021246e+00
1.292917498079609873e+00	-9.518277233793233372e-02
4.748609215799315386e-01	-1.310145442245192582e+00
7.515717480557198016e-01	2.970547738496368551e-01
5.738854212804278543e-02	1.227429989195495841e+00
-1.262205242777362679e+00	-1.211112081482097480e+00
2.017032961972375915e+00	-4.147534771845610146e-01
-2.177458227524052159e+00	-8.929825666851219923e-01
-2.279898438060688759e-01	1.389459660896884330e+00
-2.372300998799952987e-01	-2.679765138342140030e-01
1.002284092004107618e+00	-1.084675711169780010e+00
2.033061089125356435e+00	-4.188211794140607735e-01
-1.787671777263725170e-01	-4.983330697314455326e-01
3.118648599330450244e-01	-8.386873949970707898e-01
-5.815308270245330563e-02	9.388303657071968011e-01
-1.848543021059662061e+00	5.189680374866046941e-01
2.043883572884750560e-02	5.813364580786472002e-01
-1.703814554488416178e-01	-1.396090440395889809e+00
-1.038139382334423377e+00	-5.209543401756420167e-01
1.230560449085460029e+00	-9.819533438187618701e-01
8.652049226214224564e-01	-1.252330928593434312e+00
-2.055577789923218601e-01	7.439279492057868648e-01
-3.164005870002448706e-01	-1.961346842555097059e+00
9.993691964569609842e-01	-1.807560595949029569e-01
2.036168138250648241e+00	1.058197348354657369e-01
-7.668365284585360042e-01	1.998104032350628279e-02
6.844728639484114474e-01	-1.162476853404590393e+00
-1.138358432601550341e+00	-1.049038825716322343e+00
-9.217964443252303353e-01	2.807224712646498865e-01
1.041521170725666190e+00	6.316083487295229837e-01
3.712170602112017104e-01	-2.537847411609144288e-01
2.212646029230168898e-01	3.271160990039205241e-01
-9.208993727495838888e-01	1.197826118986438093e+00
-1.195999686702223404e-02	-1.997447440411341590e+00
-1.757848846075335814e-01	-1.350114786559814539e-01
-8.378070161764871182e-01	6.781546540141150103e-01
-1.144655471696735427e+00	-1.182630072752093309e+00
4.351850425210737061e-01	-5.074776033118795215e-01
-7.628129170966543304e-01	-8.452042986457390938e-01
5.485196774761513794e-01	9.075646250403154314e-01
-1.850133941334221932e+00	-1.086067833989131336e-02
-9.097744896611508203e-01	-1.389581131927670743e+00
-8.036372977781163218e-01	2.351224165422062806e-01
4.737797816127641837e-01	2.787864404042585398e-01
-4.393080755929764658e-01	1.470313108966337268e+00
-7.119839430871984787e-01	-2.196962357394846688e+00
-1.100044711905092676e+00	-9.061139869887702147e-01
-1.383997670992351825e+00	2.777395262726589653e-01
3.523119584706423391e-01	1.818991050562028811e-01
5.650863017477567585e-01	3.519681821968506652e-01
4.380702015905056368e-01	8.500456335394100948e-01
-7.416296599021511282e-01	7.350406759706479276e-01
7.197062267943021840e-02	-1.321715878247696541e+00
3.263964678913980344e-01	5.321496032688552980e-01
6.389568668981958632e-01	-3.583593941058506593e-01
3.609360795660863097e-01	4.611383268915417721e-01
-1.801468561787997080e+00	-5.364681682090088888e-01
-1.058996218019083280e+00	8.658333298691308633e-01
-2.414016987299971717e+00	-7.410409341514849479e-02
-6.225801179921223172e-01	4.540498727854103134e-02
-6.749133309037582684e-01	9.290400825052880229e-02
-4.869801596677126448e-02	-4.540104524433199451e-01
1.074925822253863100e-01	-3.452660223323797961e-01
-1.833688359905069953e+00	-8.693275888578262389e-01
-3.524198507907406186e-01	-8.499081478681426161e-01
-2.475634130142232991e-01	3.527241872659007682e-01
-1.739515289215984417e+00	1.403590272678930884e+00
1.768323542321028480e-02	-1.870427137773431836e+00
6.291722261243926084e-02	2.370547039976650616e+00
-3.307165956833332809e-01	7.412248115190814834e-01
-1.337313796561094732e-02	7.751523094486504339e-01
-1.080291850198278114e+00	2.086766365733257356e+00
3.182200557324484369e-01	-8.041635561993731862e-01
-1.792205729591446417e+00	2.694024427772187535e-01
-8.356188748580983816e-01	9.857780342730053658e-01
6.507126144662799261e-01	-1.233951198572311725e+00
-2.136394911420825826e-01	-7.447175987343062076e-01
5.957001736113036738e-01	-7.063834499232530817e-01
-4.433207530063112967e-01	-6.697787873774000422e-01
6.275000964723621566e-01	1.721317122228408492e-01
6.506184210834153880e-01	-5.211969889330395622e-01
1.162453756687757134e-01	-5.895418805262313544e-01
3.178164446046684577e-01	2.011203135438067502e+00
-7.429885963638276081e-02	5.449053416450039267e-01
-1.997264505078746089e+00	1.007122250179586231e+00
4.421510897930625572e-01	-7.976858768143317846e-01
-2.294419484099926021e-01	-7.639999732252965303e-02
4.274147330838695691e-01	-1.228669176458343948e+00
5.194343854096107327e-01	1.369090275292240255e+00
3.510090144872790030e-01	-2.774697973086291403e-01
-4.714867530380646432e-01	1.536735855020148200e+00
-8.143852800662818581e-01	1.135245317370785267e+00
-5.302838496736590468e-01	-7.131380112356271450e-01
-4.172931619684810967e-01	1.114680588849596532e+00
1.565972620902314483e-01	2.232242718048174979e+00
-8.060008724579460493e-01	1.434970750528595573e+00
1.852288274615587205e-01	-5.790031174766132605e-01
2.410380735073514913e+00	2.823116690728590950e-01
-1.225846875248777501e-01	-8.033143642663433948e-01
-3.768894467214305988e-01	1.312693439339217116e+00
-2.132113206252784998e+00	8.595506024885383178e-01
-1.249992012487858073e+00	7.727276906773757892e-01
3.588389680550942984e-01	2.460712926091030706e-01
-9.675828369547134766e-02	-2.291213332697355498e-01
9.212023518744003603e-01	9.204130506379762933e-01
-7.288372314388551487e-01	-3.241286632331777384e-01
1.639747536480469892e+00	7.797420234062861777e-01
3.421047844735439769e-01	1.071329340501512156e-01
-9.158090873404434173e-01	-5.506146574045844844e-01
-1.052153046433906489e-02	1.574743178336105220e+00
-2.552681517638685782e-01	7.890718019848941278e-01
5.441227389712022244e-01	8.530003886409834868e-01
-3.777979888648613227e-01	-5.296013111414377139e-01
1.175201677385879773e+00	-3.973266076633168442e-01
-4.534734515790295184e-01	1.645871257814905952e+00
-1.867366282709677638e-01	-1.499248100030955211e+00
-1.657052372907583004e+00	8.972881963016231532e-01
-2.935809441840701584e-01	1.495786826036024642e-01
1.916795908401262682e+00	-1.953164042908707154e+00
2.266658710186202630e-01	-1.409097294500389230e+00
4.788833178921819700e-02	8.560363957619244735e-01
1.169627826284722172e+00	5.946706995847504951e-01
-3.145840178640393336e-01	3.834940869282755238e-01
-7.297968005443103978e-01	-9.226502796286227548e-02
7.434428815052778194e-01	5.406484844922638394e-02
5.980514952320417077e-01	-1.379514387536671993e+00
1.787004238213410590e+00	-8.410312025245860745e-01
-1.253476257302987174e+00	-2.576578753695242252e-01
3.615983763002298956e-01	-1.639578171165888776e+00
2.371984375597846473e-01	-1.787564894951336303e+00
6.196609651351422388e-01	-3.268411570970786717e-01
-1.499005676553570643e+00	1.135230876631313501e+00
6.993564479425105063e-01	2.636313077256402515e+00
5.374847058433398495e-01	4.263123865852024852e-01
9.535656530202921699e-01	7.605191759575462562e-01
2.039131309120061353e-01	1.597793074520693635e+00
-1.071883394220264352e+00	5.008156967010235494e-01
-8.199437313085953249e-01	-1.604154453624109800e-01
-1.362430255571596971e-01	-1.200420034168182326e+00
3.724509524053269960e-01	1.149326241904325530e+00
3.256630764908174935e-01	1.965065331885740008e-01
-9.209041141844754863e-01	3.909603342651533642e-01
-7.655421626389052880e-01	-2.255371919039973472e-01
-8.997387142615799194e-01	-4.283709121484710614e-01
-3.834266132114599324e-01	-1.794002154824851480e+00
2.598169098721733183e-01	-1.266825828903980246e-03
1.747809478652859738e+00	-1.401647165337245537e+00
1.546150555568548413e-01	4.012862093493057558e-01
-3.513772674121343198e-02	4.829461060027552544e-02
-3.346002778435455127e-01	-6.142508955981214047e-01
-5.371130967358944686e-01	7.036621683698748297e-01
6.610384625448760820e-01	-1.879567265157704226e+00
-9.495797053339639637e-01	-1.488645654243004213e+00
-1.555387362361081161e-01	-7.754934693367120102e-02
2.377931204671596799e+00	1.116980677589202831e+00
8.197926283020621208e-01	-8.699556927229415981e-01
1.186750159340117294e+00	2.848931164232014757e-01
-5.346469710351449134e-01	7.638897061245580877e-01
8.536102160370261371e-01	-4.735871555370091968e-01
-5.060712361821307903e-01	-1.153587628840183621e+00
5.067212129658598130e-01	-1.519743646895293399e+00
-1.082920601926337517e-01	4.528855006106819459e-01
2.003035331957751103e-02	3.349619950388639245e-01
-6.354078051105866987e-01	-1.032864453298869334e+00
-6.834916448919078347e-01	1.792050350409542192e+00
5.278845240223332125e-01	-1.222857909597974413e-01
-5.979294024294197207e-01	-5.755736779532206748e-01
1.314714757684150026e-01	3.052726439732820762e-01
1.935553436643476344e+00	-2.380355633028578555e-01
-9.421885724967007381e-01	7.487577023798587250e-01
3.128256460582157228e-01	-5.484672760427544702e-01
-5.871164457469054687e-01	-7.819267499475767158e-01
-7.053960748350801557e-01	2.394518290696614204e-01
9.728642934693472188e-01	1.679092522272479793e-01
-7.706315596676871493e-01	1.123877569431194212e+00
-1.235441254610903705e+00	2.803523150644029460e-01
-5.128782786973190566e-01	-6.254282203126941379e-03
3.513464818539910883e-01	9.786451912148161902e-01
1.335892151207834777e+00	-1.210771952866499968e+00
-1.027408665071446237e+00	2.977180530723336771e-01
-5.247216352290909880e-01	3.152754490611712757e-01
8.402695290281594898e-02	-2.404818991672661443e+00
7.433036601268573629e-02	-5.640078211818306819e-01
4.253400009785028302e-01	-1.887863389185871765e-01
3.897748500886630968e-02	7.043958967403207705e-01
-8.219836201022219235e-01	1.603172285542335374e+00
-1.367770915558747635e+00	1.356462966440084239e+00
-6.135371868558293640e-01	3.204042622049048661e-01
